Fighter ID|Gender|Fighter Name|Wins|Loses|Draws|Avg.Time(in Mins)|Height|Weight|Reach|Stance|DOB|SLpM|Str.Acc.|SApM|Str. Def.|TD Avg.|TD Acc.|TD Def.|Sub. Avg.
a9c45a8b21eabadc|male|Ralph Gracie|6|1|0|0.0|"5' 9"""|183 lbs.|NaN|Orthodox|NaN|0.86|0.37|1.72|0.31|0.0|0.0|0.25|4.0
82d6a9ae41aac3f7|male|Daniel Gracie|5|4|1|0.0|"6' 2"""|225 lbs.|NaN|Orthodox|NaN|1.9|0.38|1.33|0.59|0.36|1.0|0.8|2.1
194fc025f9355db6|male|Rickson Gracie|11|0|0|0.0|"5' 10"""|185 lbs.|NaN|Switch|Nov 20, 1958|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
aae0897825336b1a|male|Renzo Gracie|13|7|1|14.666666666666668|"5' 10"""|185 lbs.|NaN|Orthodox|Mar 11, 1967|1.71|0.41|1.67|0.55|1.13|0.2|0.4|0.8
3f11b5d4bd76a6d9|male|Damian Grabowski|20|5|0|5.838888888888889|"6' 1"""|241 lbs.|"75"""|Orthodox|May 12, 1980|4.0|0.36|7.65|0.51|0.0|0.0|0.0|0.0
52d92050a046bc17|male|Crosley Gracie|2|2|0|0.0|"5' 9"""|190 lbs.|NaN|Orthodox|Jul 18, 1979|1.69|0.37|1.54|0.6|3.46|0.85|0.5|0.6
c44acf87e376c62b|male|Todd Gouwenberg|9|5|0|0.0|"6' 1"""|205 lbs.|NaN|Orthodox|Sep 25, 1974|0.52|0.23|2.93|0.42|1.57|0.33|0.5|0.0
2391a73686200c5d|male|Hugo Govea|0|1|0|0.0|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
af5b208e97f5d382|male|Wilson Gouveia|14|8|0|6.658333333333334|"6' 1"""|185 lbs.|"76"""|Orthodox|Oct 03, 1978|3.02|0.39|4.06|0.56|0.9|0.66|0.57|2.2
429e7d3725852ce9|male|Royce Gracie|15|2|3|5.3533333333333335|"6' 1"""|175 lbs.|NaN|Southpaw|Dec 12, 1966|0.88|0.41|1.13|0.37|0.0|0.0|0.66|0.8
51e86de150ee8be6|male|Thibault Gouti|12|5|0|8.155555555555557|"5' 10"""|155 lbs.|"72"""|Orthodox|Feb 27, 1987|3.68|0.34|5.64|0.5|1.23|0.8|0.83|0.3
ae954fd497025462|male|Justin Governale|5|5|0|0.0|NaN|145 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
fb1538b46877a695|male|Jonathan Goulet|23|12|0|5.592592592592593|"6' 0"""|170 lbs.|"73"""|Orthodox|Jul 13, 1979|1.61|0.41|2.01|0.46|4.17|0.7|0.45|0.6
c10eb2f12c489f6d|male|Tim Gorman|9|4|0|15.0|"5' 5"""|135 lbs.|NaN|Southpaw|Apr 29, 1983|2.73|0.31|5.57|0.46|1.0|0.09|0.33|0.0
147e70aa6cc48cfc|male|Tresean Gore|4|1|0|15.0|"6' 0"""|185 lbs.|"75"""|Switch|Jun 21, 1994|3.8|0.6|7.47|0.41|2.0|0.66|0.87|1.0
052ceb8976695342|male|Chase Gormley|14|6|0|2.425|"6' 3"""|265 lbs.|NaN|Orthodox|NaN|3.6|0.42|6.03|0.44|3.12|0.42|0.0|1.0
68c4ca70067bf282|male|Tebaris Gordon|3|1|0|0.0|"6' 1"""|265 lbs.|NaN|Orthodox|Jul 19, 1988|3.53|0.16|49.41|0.22|0.0|0.0|0.0|0.0
803bebcfb6d6f506|male|Alex Gorgees|6|1|0|15.0|"6' 2"""|155 lbs.|"74"""|Switch|Aug 11, 1995|0.67|0.32|2.27|0.38|0.0|0.0|0.54|0.0
dee294e9717012c2|male|Malcolm Gordon|14|5|0|5.45|"5' 7"""|125 lbs.|"71"""|Switch|May 19, 1990|2.39|0.44|2.43|0.44|2.06|0.25|0.0|0.7
7026eca45f65377b|male|Jared Gordon|18|4|0|11.161111111111111|"5' 9"""|145 lbs.|"68"""|Orthodox|Sep 06, 1988|5.22|0.56|3.12|0.59|2.54|0.39|0.5|0.0
8cad40a75e5c97f5|male|Eddie Gordon|8|4|0|9.733333333333333|"6' 0"""|185 lbs.|"76"""|Orthodox|Jul 22, 1983|2.03|0.32|2.57|0.6|1.93|0.83|0.63|0.0
279093302a6f44b3|male|Gerard Gordeau|2|2|0|0.0|"6' 5"""|216 lbs.|NaN|Orthodox|Mar 30, 1959|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7f98d9d5a10fa25c|male|Jordan Goodwin|0|0|0|0.0|NaN|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4e0692ad070976e4|male|Lyman Good|21|6|0|9.13888888888889|"6' 0"""|170 lbs.|"74"""|Orthodox|May 26, 1985|5.34|0.48|4.01|0.63|0.27|1.0|0.75|0.0
c730a0be691dc081|male|Jared Gooden|18|7|0|11.533333333333333|"6' 0"""|170 lbs.|"77"""|Orthodox|Dec 05, 1993|5.16|0.45|7.59|0.49|0.65|1.0|0.85|0.0
fbbde91f7bc2d3c5|male|Gary Goodridge|23|22|1|5.058333333333333|"6' 3"""|249 lbs.|NaN|Orthodox|Jan 17, 1966|1.84|0.56|2.14|0.48|0.4|1.0|0.53|0.8
4f1a48f4e6ffb007|female|Jennifer Gonzalez|13|5|0|0.0|"5' 2"""|125 lbs.|NaN|NaN|Mar 22, 1986|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1bda4867f1baceac|male|Kier Gooch|2|7|0|0.0|NaN|155 lbs.|NaN|NaN|Apr 21, 1986|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a2ccf35a88346a91|male|Erick Gonzalez|14|6|0|5.233333333333333|"5' 11"""|155 lbs.|"75"""|Orthodox|Jan 20, 1992|2.68|0.37|6.11|0.33|2.87|0.5|0.5|0.0
ff175a137b395e2b|male|Jorge Gonzalez|16|4|0|0.0|"6' 2"""|205 lbs.|"76"""|Orthodox|Feb 29, 1984|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1ebdcb7488d0ebee|female|Pearl Gonzalez|6|3|0|14.375|"5' 4"""|115 lbs.|NaN|Orthodox|Aug 12, 1986|2.23|0.37|4.07|0.57|1.04|0.11|0.0|0.5
e45cfa47f504033a|male|Jason Gonzalez|11|5|0|3.7583333333333333|"6' 2"""|155 lbs.|"74"""|Southpaw|Feb 28, 1990|3.06|0.39|3.13|0.58|0.0|0.0|0.3|1.0
de47c33e48b0ce38|male|Mikey Gonzalez|7|2|0|0.0|"5' 11"""|155 lbs.|"74"""|Orthodox|Aug 13, 1985|0.91|0.16|14.55|0.11|0.0|0.0|0.0|0.0
155bfc7ed36622df|male|Solomon Hutcherson|11|7|0|4.25|"5' 11"""|185 lbs.|NaN|Southpaw|Aug 31, 1972|2.59|0.39|2.59|0.64|3.53|1.0|0.0|0.0
21b54430c8eeb9cc|male|Joe Hurley|12|5|0|0.0|"5' 8"""|155 lbs.|NaN|NaN|Jun 24, 1978|1.12|0.45|3.35|0.56|0.0|0.0|0.2|0.0
baa5358456803df8|male|Alex Hunter|2|0|0|7.25|"5' 9"""|226 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
edc9eb3051f444fa|male|Adam Hunter|7|1|0|0.0|"6' 1"""|185 lbs.|NaN|Orthodox|Oct 16, 1983|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
f703250471acaf96|male|Harry Hunsucker|7|5|0|1.35|"6' 2"""|241 lbs.|"75"""|Orthodox|Jan 03, 1989|3.83|0.52|6.7|0.42|0.0|0.0|0.0|2.4
eef9b891edbd4604|male|Mark Hunt|13|14|1|11.161111111111113|"5' 10"""|265 lbs.|"72"""|Orthodox|Mar 23, 1974|2.81|0.43|2.9|0.51|0.51|0.55|0.64|0.2
cb1b4d237b0079e6|male|Abongo Humphrey|7|3|0|0.0|"5' 11"""|205 lbs.|NaN|Orthodox|NaN|1.45|0.4|3.83|0.46|1.41|0.37|0.33|3.8
b0718335e9868cfd|male|David Hulett|22|10|0|0.0|"5' 10"""|170 lbs.|NaN|NaN|Sep 07, 1980|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
b9c75e7fc910f587|male|Bryan Humes|6|2|0|0.0|NaN|265 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6a11e325aa60ad02|male|Jeff Hughes|10|4|0|9.4625|"6' 2"""|250 lbs.|"77"""|Orthodox|May 17, 1988|3.95|0.51|3.67|0.6|0.71|0.5|0.45|0.0
e94085e821bd81de|male|Sam Hughes|5|4|0|11.666666666666666|"5' 5"""|115 lbs.|"64"""|Orthodox|Jun 28, 1992|3.49|0.47|5.6|0.49|0.0|0.0|0.41|0.0
d62bb4d84a7267ba|male|Mark Hughes|6|2|0|10.0|"5' 9"""|205 lbs.|NaN|Southpaw|Oct 13, 1973|0.9|0.47|0.4|0.42|3.0|0.5|0.0|4.5
621a6c59f88a44fe|male|Matt Hughes|45|9|0|8.927999999999999|"5' 9"""|170 lbs.|"73"""|Switch|Oct 13, 1973|2.14|0.53|1.36|0.53|2.95|0.5|0.35|1.2
737d93a42b8c2e94|male|Casey Huffman|3|1|0|0.0|"6' 3"""|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
daf1b84aebd6602b|male|Roger Huerta|23|9|1|11.4375|"5' 9"""|155 lbs.|"70"""|Orthodox|May 20, 1983|3.64|0.36|2.33|0.56|2.13|0.46|0.52|0.5
8b9197746bd3e005|male|Alex Huddleston|6|2|0|0.0|"6' 7"""|254 lbs.|NaN|NaN|Aug 11, 1986|2.47|0.42|2.59|0.67|0.0|0.0|0.0|0.9
f372a848d250e006|male|Collin Huckbody|8|2|0|0.0|"6' 3"""|185 lbs.|"76"""|Orthodox|Sep 29, 1994|2.05|0.6|2.73|0.42|10.23|1.0|0.0|20.4
d2cd7a69cc55e7ed|male|Austin Hubbard|13|6|0|12.692857142857141|"5' 10"""|155 lbs.|"71"""|Orthodox|Dec 22, 1991|3.67|0.47|2.97|0.58|1.35|0.61|0.63|0.0
1ec1b6a7a29ffc71|male|Brady Huang|11|2|0|0.0|"5' 9"""|135 lbs.|"69"""|Orthodox|Dec 16, 1992|4.62|0.37|10.77|0.3|0.0|0.0|0.0|0.0
225def29ecfe0fc1|male|Carlos Huachin|10|5|1|12.408333333333333|"5' 4"""|135 lbs.|"67"""|Southpaw|Jun 04, 1996|2.1|0.21|4.8|0.5|0.0|0.0|0.66|0.0
f1175ea3aafbf351|male|Hu Yaozong|3|3|0|12.438888888888888|"6' 3"""|185 lbs.|"72"""|Orthodox|Apr 07, 1995|3.35|0.48|5.09|0.35|0.0|0.0|0.33|0.4
a7de976620f2ed13|male|Shane Howell|13|10|0|8.641666666666666|"5' 8"""|125 lbs.|NaN|Orthodox|Nov 28, 1983|1.27|0.32|2.55|0.42|0.0|0.0|0.2|0.0
a2b06ca02bca14c0|male|Harold Howard|1|3|0|1.3|"6' 2"""|240 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
36fbaa49a09ff997|male|Brian Houston|4|6|0|7.9|"6' 2"""|185 lbs.|NaN|Orthodox|Apr 26, 1981|1.9|0.35|3.67|0.53|0.95|1.0|0.87|0.0
fc31f896cde2bc2e|male|John Howard|24|13|0|12.279761904761903|"5' 7"""|170 lbs.|"72"""|Orthodox|Mar 01, 1983|2.15|0.5|3.08|0.51|2.7|0.49|0.53|0.4
4b1896310a907656|female|Jamie Houston|3|0|0|0.0|NaN|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
c6668eeb261588d3|male|Trey Houston|11|4|0|0.0|"5' 11"""|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
97a8f39186f489db|male|Jeff Hougland|10|6|0|15.0|"5' 7"""|135 lbs.|"68"""|Orthodox|Aug 02, 1978|1.86|0.48|3.46|0.47|0.86|0.18|0.0|1.1
21f2974fd08085e3|male|Saeed Hosseini|0|1|0|1.3833333333333333|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
049d698d773eb3e1|male|Matt Horwich|30|25|1|15.0|"6' 1"""|185 lbs.|NaN|Orthodox|Oct 02, 1978|1.11|0.62|2.16|0.38|0.33|0.09|0.28|2.7
57591bbf1623574e|male|John Hosman|18|8|1|0.0|"5' 10"""|135 lbs.|NaN|Southpaw|Nov 13, 1980|1.11|0.38|1.52|0.45|0.0|0.0|0.46|0.0
21632ba272c0785a|male|Matt Horning|20|25|0|0.0|"5' 4"""|125 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5c637af9472ae7cc|male|Jamey-Lyn Horth|4|0|0|0.0|"5' 7"""|125 lbs.|NaN|NaN|Mar 30, 1990|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
e29cf523ebd155c5|male|Chris Horodecki|21|7|1|0.0|"5' 9"""|155 lbs.|"69"""|Orthodox|Sep 24, 1987|4.59|0.41|3.16|0.65|1.52|0.55|0.37|0.9
98aa60cf58071fd6|male|Kyoji Horiguchi|19|2|0|14.079166666666667|"5' 5"""|125 lbs.|"66"""|Orthodox|Oct 12, 1990|3.6|0.45|2.45|0.62|2.0|0.44|0.55|0.0
baf942f4bcb09894|male|Moti Horenstein|1|6|0|2.541666666666667|"6' 4"""|230 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3fa7688bfe48a493|male|Yoshinori Horie|8|2|0|14.15|"5' 8"""|145 lbs.|"70"""|Orthodox|May 10, 1995|2.76|0.49|5.65|0.48|0.0|0.0|0.0|0.0
8d26912cd2aeb366|male|Jeremy Horn|91|22|5|7.743589743589743|"6' 1"""|185 lbs.|"74"""|Orthodox|Aug 25, 1975|1.19|0.39|1.99|0.55|1.83|0.38|0.29|1.1
18e8b7070228e728|male|Darrell Horcher|13|4|0|10.866666666666665|"5' 10"""|155 lbs.|"70"""|Southpaw|Jul 28, 1987|2.05|0.44|4.21|0.39|0.35|0.5|0.47|0.7
971246648e162f0d|male|Chase Hooper|10|2|1|11.899999999999999|"6' 1"""|145 lbs.|"74"""|Southpaw|Sep 13, 1999|3.87|0.46|3.79|0.36|0.96|0.18|0.5|2.2
193b9d1858bc4df3|male|Dan Hooker|21|11|0|10.175925925925927|"6' 0"""|145 lbs.|"75"""|Switch|Feb 13, 1990|4.9|0.47|4.61|0.52|0.9|0.36|0.78|0.2
5af480a3b2e1726b|male|David Hood|1|3|0|0.5166666666666667|"6' 0"""|200 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4d2e3320d815f687|male|Chris Honeycutt|9|1|0|0.0|"5' 10"""|170 lbs.|"73"""|NaN|Jul 25, 1988|2.99|0.44|1.41|0.66|3.4|0.45|0.75|0.0
7f9abc4db2d05764|male|Lorenzo Hood|14|5|0|0.0|"6' 3"""|265 lbs.|"80"""|Southpaw|Mar 02, 1989|2.64|0.61|4.66|0.11|0.0|0.0|1.0|0.0
d2b1c1317a39f6c6|male|Satoshi Honma|4|6|3|15.0|"6' 1"""|205 lbs.|NaN|Orthodox|May 19, 1968|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
69c071bc2621e8b0|male|Fabian Gonzalez|2|1|0|0.0|"5' 10"""|135 lbs.|NaN|NaN|NaN|3.9|0.48|4.39|0.51|0.0|0.0|0.66|0.0
2ff2e6e5abea3e53|male|Lewis Gonzalez|11|3|0|15.0|"5' 10"""|170 lbs.|NaN|Orthodox|Sep 19, 1987|1.4|0.37|1.87|0.41|2.0|0.33|0.62|0.0
28d8638ea0a71908|male|Nick Gonzalez|17|12|0|0.0|"5' 6"""|155 lbs.|NaN|Orthodox|Mar 03, 1981|0.59|0.2|2.35|0.33|0.0|0.0|0.5|0.0
be5aab761c40ef35|male|Fernando Gonzalez|26|14|0|0.0|"5' 9"""|170 lbs.|"68"""|Southpaw|Sep 15, 1983|4.47|0.47|4.03|0.65|0.86|0.33|0.43|1.4
94535f76f43b466a|male|Justin Gonzales|6|0|0|0.0|"5' 9"""|145 lbs.|"72"""|Orthodox|Apr 28, 1991|6.67|0.8|0.87|0.43|14.0|0.73|1.0|0.0
b2acebbef8da14ea|male|Akihiro Gono|35|21|8|12.77222222222222|"5' 7"""|170 lbs.|"68"""|Switch|Oct 07, 1974|2.18|0.48|2.67|0.63|1.01|0.84|0.46|0.5
270b89c00ef0c55c|male|Gabriel Gonzaga|17|11|0|6.253787878787879|"6' 2"""|242 lbs.|"76"""|Orthodox|May 18, 1979|2.12|0.45|2.94|0.57|2.8|0.39|0.66|1.1
b4880ef2f838d4e1|female|Silvana Gomez Juarez|10|4|0|3.325|"5' 3"""|115 lbs.|"65"""|Orthodox|Dec 06, 1984|1.95|0.41|2.26|0.4|0.0|0.0|0.16|0.0
e90f4291f93708e6|male|Edson Gomez|6|2|0|0.0|"5' 8"""|170 lbs.|"69"""|Switch|Feb 23, 1991|2.66|0.32|8.78|0.45|0.0|0.0|0.0|0.0
3a28e1e641366308|male|Joey Gomez|7|1|0|0.0|"5' 10"""|155 lbs.|"71"""|Orthodox|Aug 29, 1989|3.73|0.49|3.33|0.5|2.0|0.28|0.0|0.0
0778f94eb5d588a5|male|Joey Gomez|6|2|0|12.108333333333334|"5' 10"""|135 lbs.|"73"""|Orthodox|Jul 21, 1986|2.44|0.28|4.46|0.55|0.62|1.0|0.5|0.0
1e35aa8955794580|male|Ulysses Gomez|9|5|0|9.383333333333333|"5' 6"""|125 lbs.|NaN|Orthodox|May 25, 1983|2.72|0.25|3.57|0.68|0.0|0.0|0.0|0.0
0a66de3a797cf73a|male|Alan Gomez|2|0|0|0.0|NaN|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3be081c29bf734d9|male|Takanori Gomi|35|14|0|6.871794871794872|"5' 7"""|155 lbs.|"70"""|Southpaw|Sep 22, 1978|3.81|0.41|3.52|0.6|1.23|0.65|0.63|0.8
a0a680fe2f6cc8e6|male|Frank Gomez|10|6|0|0.0|"5' 10"""|135 lbs.|"67"""|Orthodox|Mar 31, 1986|1.52|0.48|0.79|0.66|1.14|0.6|0.7|0.8
489413d3be819647|male|David Gomez|1|2|0|0.0|NaN|155 lbs.|NaN|NaN|Aug 08, 1983|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
513e84bfe65ff509|male|Luis Gomez|4|1|0|0.0|"5' 7"""|145 lbs.|"68"""|Orthodox|Jan 28, 1995|1.57|0.33|4.03|0.55|4.48|0.5|0.33|0.0
af1e5c64b8663aa0|male|Sergio Gomez|10|3|0|0.0|"5' 6"""|155 lbs.|NaN|Orthodox|Apr 29, 1982|1.5|0.42|1.16|0.56|2.57|0.66|0.31|0.0
e86af30738a5452a|male|Jonny Goh|3|4|0|0.0|"5' 11"""|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ac29d508d78384c9|male|Marcelo Golm|6|3|0|8.308333333333334|"6' 3"""|249 lbs.|"75"""|Orthodox|Sep 15, 1992|4.27|0.58|4.3|0.45|0.45|0.5|0.87|0.5
26e3f3928b1891d9|female|Hannah Goldy|6|2|0|11.427777777777777|"5' 4"""|115 lbs.|"61"""|Orthodox|May 18, 1992|6.05|0.47|4.85|0.5|0.61|0.33|0.5|0.3
bd85ca0bb4f26cfc|male|Clint Godfrey|13|3|0|0.0|"5' 6"""|135 lbs.|NaN|Southpaw|Oct 21, 1982|0.57|0.31|0.96|0.65|0.85|0.25|0.5|0.0
5ca158b1cc9cb242|male|Jason Godsey|16|16|0|2.033333333333333|"6' 2"""|230 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
e62b36885ecdac27|male|Allan Goes|10|5|2|8.0|"6' 0"""|205 lbs.|NaN|Orthodox|Apr 20, 1971|0.64|0.52|1.35|0.41|1.75|0.4|0.0|2.6
8e5d953bdb9ae5e7|female|Loopy Godinez|7|2|0|12.308333333333334|"5' 2"""|115 lbs.|"61"""|Orthodox|Sep 06, 1993|1.97|0.52|2.07|0.58|4.57|0.35|0.77|0.6
ad56b3f00ca38dfd|male|Mark Godbeer|13|4|0|7.808333333333334|"6' 4"""|240 lbs.|"77"""|Orthodox|Nov 22, 1983|3.97|0.53|3.3|0.54|0.0|0.0|0.28|0.0
ed133185689088b3|male|Mike Glenn|5|6|0|0.0|NaN|205 lbs.|NaN|NaN|Oct 09, 1977|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
fda067e842b07466|male|Jason Glaza|3|2|0|0.0|"6' 0"""|230 lbs.|NaN|NaN|NaN|4.34|0.54|0.43|0.4|4.34|1.0|0.0|4.3
814ff3018127e8fc|male|Ricky Glenn|22|6|2|13.202083333333334|"6' 0"""|155 lbs.|"70"""|Southpaw|Apr 12, 1989|4.03|0.43|3.89|0.52|0.57|0.13|0.68|0.4
81f1810f72df8f25|male|Brandon Girtz|14|7|0|0.0|"5' 7"""|155 lbs.|NaN|NaN|Mar 06, 1985|2.5|0.6|1.92|0.47|5.76|1.0|1.0|0.0
3e03cec9767d37e6|male|He-Man Gipson|1|2|0|3.1|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4b4f6abdce986be6|male|Israel Giron|19|5|0|0.0|"5' 8"""|155 lbs.|NaN|NaN|Jan 16, 1974|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
c1ea31a904fe08a9|male|Billy Giovanella|9|5|0|0.0|"5' 8"""|125 lbs.|NaN|NaN|Aug 20, 1985|1.27|0.4|2.02|0.52|0.87|0.12|1.0|1.7
a58114c6dd0add64|male|Demetrius Gioulacos|0|1|0|0.0|"5' 11"""|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
c96518b7f6881004|male|Bob Gilstrap|5|7|0|0.8666666666666667|"6' 3"""|200 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
10ccdcd14c3dfcf1|male|Krishaun Gilmore|0|1|0|0.0|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
762c69860eef65d8|male|Alex Gilpin|11|1|0|0.0|"5' 7"""|145 lbs.|NaN|Orthodox|Mar 26, 1992|6.8|0.54|12.29|0.42|2.17|0.25|0.0|2.2
ce175eaafe867d1f|male|Micheal Gillmore|6|4|0|13.2|"5' 11"""|170 lbs.|"72"""|Orthodox|Mar 28, 1987|2.35|0.59|3.48|0.42|0.0|0.0|0.55|0.0
91720876db0ee468|male|Jason Gilliam|14|9|0|1.9083333333333332|"6' 0"""|170 lbs.|NaN|Orthodox|NaN|0.79|0.33|3.14|0.42|0.0|0.0|0.0|0.0
42c96a9c4802e2e1|male|Kultar Gill|12|8|0|0.0|"6' 0"""|154 lbs.|NaN|Orthodox|Mar 24, 1979|1.14|0.5|0.4|0.41|1.71|0.66|0.38|0.0
84ff027394f7e470|male|Gregor Gillespie|14|1|0|7.377083333333333|"5' 7"""|155 lbs.|"71"""|Orthodox|Nov 13, 1986|3.74|0.52|2.3|0.57|6.86|0.48|1.0|0.8
160b931119c1bf91|male|Jesse Gillespie|3|2|0|0.0|NaN|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
b27a1fcb56a3035a|male|Trevin Giles|14|4|0|10.933333333333334|"6' 0"""|185 lbs.|"74"""|Orthodox|Aug 06, 1992|3.09|0.54|2.2|0.59|1.37|0.64|0.75|0.5
6bb1d2b714d4b3bc|male|Joey Gilbert|2|3|0|4.95|"5' 11"""|155 lbs.|NaN|Orthodox|Jun 05, 1976|0.61|0.42|4.44|0.31|0.0|0.0|0.0|0.0
83825fad27ab3581|male|Joseph Gigliotti|7|2|0|9.6|"5' 11"""|185 lbs.|NaN|Orthodox|Aug 13, 1993|1.04|0.39|2.92|0.45|1.56|1.0|0.5|0.8
e7f51d9f9e9259e7|male|Thomas Gifford|14|9|0|14.875|"6' 1"""|155 lbs.|"75"""|Orthodox|Jul 26, 1992|3.97|0.37|6.45|0.37|0.5|0.33|0.33|0.0
db8b800176d26f6e|male|Kenny Giddens|12|7|0|0.0|"5' 11"""|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
09439946214993bc|male|Chase Gibson|9|5|0|0.0|"5' 10"""|155 lbs.|"72"""|Orthodox|Feb 07, 1990|3.13|0.54|6.4|0.52|0.0|0.0|0.0|0.0
69db199087a1a792|male|Lee Gibson|12|4|0|0.0|"5' 7"""|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
700a674c042b7a96|male|Cody Gibson|15|7|0|10.141666666666667|"5' 10"""|135 lbs.|"71"""|Orthodox|Sep 11, 1987|2.47|0.31|2.54|0.63|1.85|0.38|0.58|0.4
f74e037b97917027|male|James Giboo|13|5|0|7.483333333333333|"5' 11"""|170 lbs.|NaN|Orthodox|Jan 06, 1978|1.2|0.27|7.08|0.39|0.0|0.0|0.0|0.0
63eedfcc73071d41|male|Lance Gibson|4|5|0|9.275|"5' 9"""|185 lbs.|NaN|Orthodox|Nov 20, 1970|1.21|0.75|6.44|0.2|0.0|0.0|0.0|0.0
96a221341035b701|male|Nick Gibbons|2|1|0|0.0|"5' 10"""|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
946db8a378903cc3|male|Joe Giannetti|6|1|0|15.0|"6' 0"""|155 lbs.|"74"""|Southpaw|Jul 05, 1995|1.93|0.38|2.8|0.4|1.0|0.16|0.0|0.0
de45aaae23dfa392|male|Christos Giagos|19|9|0|9.965|"5' 10"""|155 lbs.|"71"""|Orthodox|Jan 23, 1990|2.88|0.41|2.93|0.49|3.31|0.41|0.52|0.5
cb6783c39c01d896|male|Tiki Ghosn|10|7|1|6.166666666666667|"5' 10"""|170 lbs.|NaN|Orthodox|Feb 09, 1977|2.78|0.46|2.94|0.58|0.41|0.5|0.61|0.0
a24e080000fa7a35|male|Darrel Gholar|5|6|0|7.95|"5' 8"""|194 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2db0c114414d4f06|female|Karine Gevorgyan|3|3|0|1.6666666666666667|"5' 4"""|125 lbs.|"63"""|NaN|Mar 09, 1989|1.2|0.2|1.8|0.76|0.0|0.0|0.0|0.0
42883268854b78be|male|Derek Getzel|8|5|0|0.0|"6' 0"""|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
472f6f6e6d962f40|female|Barb Honchak|10|4|0|11.766666666666666|"5' 4"""|125 lbs.|"65"""|Orthodox|Aug 30, 1979|4.04|0.3|4.67|0.66|0.0|0.0|0.0|1.3
71f048adbfed5b49|female|Sabah Homasi|11|8|0|5.355555555555555|"6' 0"""|170 lbs.|"72"""|Orthodox|Oct 19, 1988|4.98|0.48|6.91|0.47|2.8|0.5|0.66|0.0
0a97691039c4bbfb|male|Mark Hominick|20|12|0|11.207142857142857|"5' 8"""|145 lbs.|"68"""|Orthodox|Jul 22, 1982|4.08|0.42|4.18|0.69|0.25|0.66|0.71|0.9
